Site_Code,Site_Name,Site_Status,Country,CP2 Region,Area_ha,Longitude,Latitude,Established_Date,Agency,WDPA_Code,source_file,mpa_type,load_timestamp,Pre-Designation Code,Non-marine interest features,cSAC Established Date,SCI Confirmation Date,SAC Designation Date
NEW_0135,Mounts Bay,Marine Protected Area (OSPAR),United Kingdom,Unknown,1156.14906675359,,,01-01-2016,Unknown,555622028.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814551,,,,,
NEW_0136,Runnel Stone (Land's End),Marine Protected Area (OSPAR),United Kingdom,Unknown,1982.54370197142,,,01-01-2016,Unknown,555622032.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814553,,,,,
NEW_0137,Newquay and The Gannel,Marine Protected Area (OSPAR),United Kingdom,Unknown,838.1886385323419,,,01-01-2016,Unknown,555622029.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814557,,,,,
NEW_0138,Runswick Bay,Marine Protected Area (OSPAR),United Kingdom,Unknown,6725.93028690264,,,01-01-2016,Unknown,555622033.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814559,,,,,
NEW_0139,The Needles,Marine Protected Area (OSPAR),United Kingdom,Unknown,1096.4424950714802,,,01-01-2016,Unknown,555622034.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814561,,,,,
NEW_0140,Utopia,Marine Protected Area (OSPAR),United Kingdom,Unknown,271.340244756772,,,01-01-2016,Unknown,555622036.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814563,,,,,
NEW_0141,Waterfoot,Marine Protected Area (OSPAR),United Kingdom,Unknown,81.0953096900046,,,01-01-2017,Unknown,555624870.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814565,,,,,
NEW_0142,Loch Carron,Marine Protected Area (OSPAR),United Kingdom,Unknown,1508.69842181331,,,01-01-2017,Unknown,555624865.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814566,,,,,
NEW_0143,Rathlin,Marine Protected Area (OSPAR),United Kingdom,Unknown,9012.53585557022,,,01-01-2017,Unknown,555624869.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814568,,,,,
NEW_0144,Les Minquiers,Marine Protected Area (OSPAR),United Kingdom,Unknown,4751.51762288369,,,01-01-2018,Unknown,555625738.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814570,,,,,
NEW_0145,Douglas Bay,Marine Protected Area (OSPAR),United Kingdom,Unknown,435.235122011261,,,01-01-2018,Unknown,555637389.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814574,,,,,
NEW_0146,Laxey Bay,Marine Protected Area (OSPAR),United Kingdom,Unknown,382.096845441991,,,01-01-2018,Unknown,555637391.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814576,,,,,
NEW_0147,Langness,Marine Protected Area (OSPAR),United Kingdom,Unknown,8764.00725024349,,,01-01-2018,Unknown,555637390.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814580,,,,,
NEW_0148,Niarbyl Bay,Marine Protected Area (OSPAR),United Kingdom,Unknown,553.91488405198,,,01-01-2018,Unknown,555637393.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814582,,,,,
NEW_0149,Calf and Wart Bank,Marine Protected Area (OSPAR),United Kingdom,Unknown,1994.3266995084,,,01-01-2018,Unknown,555637396.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814583,,,,,
NEW_0150,Baie ny Carrickey,Marine Protected Area (OSPAR),United Kingdom,Unknown,1072.14597697222,,,01-01-2018,Unknown,555637388.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814585,,,,,
NEW_0151,Les Ecrehous,Marine Protected Area (OSPAR),United Kingdom,Unknown,1477.51502413484,,,01-01-2018,Unknown,555625739.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814587,,,,,
NEW_0152,Little Ness,Marine Protected Area (OSPAR),United Kingdom,Unknown,1004.5717408437,,,01-01-2018,Unknown,555637392.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814589,,,,,
NEW_0153,Port Erin Bay,Marine Protected Area (OSPAR),United Kingdom,Unknown,427.517551320092,,,01-01-2018,Unknown,555637394.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814591,,,,,
NEW_0154,West Coast,Marine Protected Area (OSPAR),United Kingdom,Unknown,18413.4582507923,,,01-01-2018,Unknown,555637397.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814593,,,,,
NEW_0155,Jersey Coast,Marine Protected Area (OSPAR),United Kingdom,Unknown,8499.60361821613,,,01-01-2018,Unknown,555625740.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814594,,,,,
NEW_0156,Pitcairn Islands,Marine Protected Area,United Kingdom,Unknown,84190690.9502909,,,01-01-2016,Unknown,555624172.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814596,,,,,
NEW_0157,Douglas Bay MNR,Marine Nature Reserve,United Kingdom,Unknown,435.242595387099,,,01-01-2018,Unknown,555637362.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814600,,,,,
NEW_0158,Langness MNR,Marine Nature Reserve,United Kingdom,Unknown,8775.827233387141,,,01-01-2018,Unknown,555637363.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814602,,,,,
NEW_0159,Baie ny Carrickey MNR,Marine Nature Reserve,United Kingdom,Unknown,1068.30608972449,,,01-01-2018,Unknown,555637361.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814604,,,,,
NEW_0160,Laxey Bay MNR,Marine Nature Reserve,United Kingdom,Unknown,384.582656144415,,,01-01-2018,Unknown,555637364.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814606,,,,,
NEW_0161,Little Ness MNR,Marine Nature Reserve,United Kingdom,Unknown,1007.79311475731,,,01-01-2018,Unknown,555637365.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814607,,,,,
NEW_0162,Niarbyl Bay MNR,Marine Nature Reserve,United Kingdom,Unknown,555.554838611131,,,01-01-2018,Unknown,555637366.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814614,,,,,
NEW_0163,Port Erin Bay MNR,Marine Nature Reserve,United Kingdom,Unknown,427.307840131808,,,01-01-2018,Unknown,555637367.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814615,,,,,
NEW_0164,Ramsey Bay MNR,Marine Nature Reserve,United Kingdom,Unknown,9687.77822332134,,,01-01-2011,Unknown,555637368.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814617,,,,,
NEW_0165,Wart Bank MNR,Marine Nature Reserve,United Kingdom,Unknown,1999.72661064267,,,01-01-2018,Unknown,555637369.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814619,,,,,
NEW_0166,West Coast MNR,Marine Nature Reserve,United Kingdom,Unknown,18429.6575939283,,,01-01-2018,Unknown,555637370.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814621,,,,,
NEW_0167,"Imperial Dock Lock, Leith",Emerald Network,United Kingdom,Unknown,0.11239485037085,,,,Unknown,555786381.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814630,,,,,
NEW_0168,Southern Waters of Gibraltar,Emerald Network,United Kingdom,Unknown,5516.72329295965,,,,Unknown,555786415.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814632,,,,,
NEW_0169,Selsey Bill and the Hounds,Marine Conservation Zone,United Kingdom,Unknown,1564.93557858308,,,01-01-2019,Unknown,555691663.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814634,,,,,
NEW_0170,Waterfoot,Marine Conservation Zone,United Kingdom,Unknown,81.094021886351,,,01-01-2016,Unknown,555596165.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814636,,,,,
NEW_0171,South of Portland,Marine Conservation Zone,United Kingdom,Unknown,1748.8466958017898,,,01-01-2019,Unknown,555691665.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814637,,,,,
NEW_0172,Southbourne Rough,Marine Conservation Zone,United Kingdom,Unknown,513.372231583049,,,01-01-2019,Unknown,555691666.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814639,,,,,
NEW_0173,Studland Bay,Marine Conservation Zone,United Kingdom,Unknown,391.078559839169,,,01-01-2019,Unknown,555691667.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814641,,,,,
NEW_0174,Wyre-Lune,Marine Conservation Zone,United Kingdom,Unknown,8835.7425902666,,,01-01-2019,Unknown,555691669.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814643,,,,,
NEW_0175,Beachy Head West,Marine Conservation Zone,United Kingdom,Unknown,2388.12261145596,,,01-01-2013,Unknown,555559194.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814645,,,,,
NEW_0176,"Blackwater, Crouch, Roach and Colne Estuaries",Marine Conservation Zone,United Kingdom,Unknown,26747.5124131881,,,01-01-2013,Unknown,555559195.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814647,,,,,
NEW_0177,Cumbria Coast - Zone 2,Marine Conservation Zone,United Kingdom,Unknown,2124.59859402472,,,01-01-2019,Unknown,555691674.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814651,,,,,
NEW_0178,Folkestone Pomerania,Marine Conservation Zone,United Kingdom,Unknown,3371.26524954676,,,01-01-2013,Unknown,555559199.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814653,,,,,
NEW_0179,Yarmouth to Cowes,Marine Conservation Zone,United Kingdom,Unknown,1568.11520487068,,,01-01-2019,Unknown,555691670.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814654,,,,,
NEW_0180,Fylde,Marine Conservation Zone,United Kingdom,Unknown,26075.147615711096,,,01-01-2013,Unknown,555559200.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814656,,,,,
NEW_0181,Isles of Scilly Sites - Bristows to the Stones,Marine Conservation Zone,United Kingdom,Unknown,2751.98752992497,,,01-01-2013,Unknown,555559201.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814658,,,,,
NEW_0182,Kingmere,Marine Conservation Zone,United Kingdom,Unknown,4771.65793313667,,,01-01-2013,Unknown,555559202.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814660,,,,,
NEW_0183,Padstow Bay and Surrounds,Marine Conservation Zone,United Kingdom,Unknown,8978.08751020453,,,01-01-2013,Unknown,555559206.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814662,,,,,
NEW_0184,Poole Rocks,Marine Conservation Zone,United Kingdom,Unknown,374.247970534596,,,01-01-2013,Unknown,555559208.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814663,,,,,
NEW_0185,Skerries Bank and Surrounds,Marine Conservation Zone,United Kingdom,Unknown,24859.1849120885,,,01-01-2013,Unknown,555559209.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814665,,,,,
NEW_0186,The Manacles,Marine Conservation Zone,United Kingdom,Unknown,342.295539143981,,,01-01-2013,Unknown,555559216.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814667,,,,,
NEW_0187,Torbay,Marine Conservation Zone,United Kingdom,Unknown,1940.48702521776,,,01-01-2013,Unknown,555559217.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814671,,,,,
NEW_0188,Whitsand and Looe Bay,Marine Conservation Zone,United Kingdom,Unknown,5125.337743470331,,,01-01-2013,Unknown,555559219.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814675,,,,,
NEW_0189,Allonby Bay,Marine Conservation Zone,United Kingdom,Unknown,3890.8131577883096,,,01-01-2016,Unknown,555588149.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814677,,,,,
NEW_0190,Bideford to Foreland Point,Marine Conservation Zone,United Kingdom,Unknown,10081.3258032768,,,01-01-2016,Unknown,555588150.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814679,,,,,
NEW_0191,Coquet to St Marys,Marine Conservation Zone,United Kingdom,Unknown,19086.428515401098,,,01-01-2016,Unknown,555588151.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814681,,,,,
NEW_0192,Cromer Shoal Chalk Beds,Marine Conservation Zone,United Kingdom,Unknown,32023.3514481594,,,01-01-2016,Unknown,555588152.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814682,,,,,
NEW_0193,Dover to Deal,Marine Conservation Zone,United Kingdom,Unknown,982.832886518536,,,01-01-2016,Unknown,555588153.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814684,,,,,
NEW_0194,Dover to Folkestone,Marine Conservation Zone,United Kingdom,Unknown,1934.13946202868,,,01-01-2016,Unknown,555588154.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814686,,,,,
NEW_0195,Hartland Point to Tintagel,Marine Conservation Zone,United Kingdom,Unknown,30231.724034331102,,,01-01-2016,Unknown,555588158.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814688,,,,,
NEW_0196,Mounts Bay,Marine Conservation Zone,United Kingdom,Unknown,1157.92717269174,,,01-01-2016,Unknown,555588160.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814689,,,,,
NEW_0197,Newquay and the Gannel,Marine Conservation Zone,United Kingdom,Unknown,836.523535764235,,,01-01-2016,Unknown,555588161.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814694,,,,,
NEW_0198,Runnel Stone (Land's End),Marine Conservation Zone,United Kingdom,Unknown,1992.40010858258,,,01-01-2016,Unknown,555588165.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814695,,,,,
NEW_0199,Runswick Bay,Marine Conservation Zone,United Kingdom,Unknown,6733.22207927387,,,01-01-2016,Unknown,555588166.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814697,,,,,
NEW_0200,The Needles,Marine Conservation Zone,United Kingdom,Unknown,1097.21471440297,,,01-01-2016,Unknown,555588167.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814699,,,,,
NEW_0201,Utopia,Marine Conservation Zone,United Kingdom,Unknown,271.344020747476,,,01-01-2016,Unknown,555588169.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814701,,,,,
NEW_0202,Albert Field,Marine Conservation Zone,United Kingdom,Unknown,19185.181601654695,,,01-01-2019,Unknown,555691646.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814703,,,,,
NEW_0203,Beachy Head East,Marine Conservation Zone,United Kingdom,Unknown,19461.1075530354,,,01-01-2019,Unknown,555691648.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814704,,,,,
NEW_0204,Bembridge,Marine Conservation Zone,United Kingdom,Unknown,7487.4950848748895,,,01-01-2019,Unknown,555691649.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814706,,,,,
NEW_0205,Berwick to St Mary's,Marine Conservation Zone,United Kingdom,Unknown,63172.689371292494,,,01-01-2019,Unknown,555691650.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814708,,,,,
NEW_0206,Rathlin,Marine Conservation Zone,United Kingdom,Unknown,9012.39905381826,,,01-01-2013,Unknown,555596164.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814710,,,,,
NEW_0207,Foreland,Marine Conservation Zone,United Kingdom,Unknown,24304.527984324697,,,01-01-2019,Unknown,555691655.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814714,,,,,
NEW_0208,Goodwin Sands,Marine Conservation Zone,United Kingdom,Unknown,27693.7377135416,,,01-01-2019,Unknown,555691656.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814716,,,,,
NEW_0209,Morte Platform,Marine Conservation Zone,United Kingdom,Unknown,2547.22320452028,,,01-01-2019,Unknown,555691658.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814717,,,,,
NEW_0210,North West of Lundy,Marine Conservation Zone,United Kingdom,Unknown,17304.5462719936,,,01-01-2019,Unknown,555691659.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814722,,,,,
NEW_0211,Purbeck Coast,Marine Conservation Zone,United Kingdom,Unknown,28179.9380254146,,,01-01-2019,Unknown,555691661.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814723,,,,,
NEW_0212,Dengie,National Nature Reserve,United Kingdom,Unknown,2526.2991334859203,,,01-01-1983,Unknown,10557.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814725,,,,,
NEW_0213,Felpham,Site of Special Scientific Interest,United Kingdom,Unknown,0.96214774079019,,,01-01-1988,Unknown,138761.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814729,,,,,
NEW_0214,Ryde Sands and Wootton Creek,Site of Special Scientific Interest,United Kingdom,Unknown,380.029806278478,,,01-01-1995,Unknown,170107.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814731,,,,,
NEW_0215,Blue Anchor to Lilstock Coast,Site of Special Scientific Interest,United Kingdom,Unknown,638.7424114797229,,,01-01-1986,Unknown,140017.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814733,,,,,
NEW_0216,Harwich Foreshore,Site of Special Scientific Interest,United Kingdom,Unknown,9.64532645354837,,,01-01-1986,Unknown,140160.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814735,,,,,
NEW_0217,Noss Head,Nature Conservation Marine Protected Area,United Kingdom,Unknown,753.700558214885,,,01-01-2014,Unknown,555560471.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814749,,,,,
NEW_0218,Papa Westray,Nature Conservation Marine Protected Area,United Kingdom,Unknown,3277.6774884273004,,,01-01-2014,Unknown,555560472.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814752,,,,,
NEW_0219,Ceredigion Coast,Heritage Coast,United Kingdom,Unknown,8.347059647092351,,,01-01-1982,Unknown,20581.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814753,,,,,
NEW_0220,Dinas Head,Heritage Coast,United Kingdom,Unknown,2.752689168307,,,01-01-1974,Unknown,4875.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814755,,,,,
NEW_0221,Gower,Heritage Coast,United Kingdom,Unknown,11.5101006018182,,,01-01-1973,Unknown,4862.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814757,,,,,
NEW_0222,Skomer,Marine Conservation Zone,United Kingdom,Unknown,1289.41770772594,,,01-01-1990,Unknown,555562405.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814759,,,,,
NEW_0223,"Blackpill, Swansea",Site of Special Scientific Interest,United Kingdom,Unknown,450.112966469884,,,01-01-1984,Unknown,138962.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814760,,,,,
NEW_0224,Lune Estuary,Site of Special Scientific Interest,United Kingdom,Unknown,6900.76410608158,,,01-01-1990,Unknown,137474.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814762,,,,,
NEW_0225,North Wirral Foreshore,Site of Special Scientific Interest,United Kingdom,Unknown,1923.58863015324,,,01-01-1983,Unknown,138906.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814764,,,,,
NEW_0226,Spurn,Heritage Coast,United Kingdom,Unknown,4420.74000617719,,,01-01-1988,Unknown,20587.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814768,,,,,
NEW_0227,St. Martin's Sedimentary Shore,Site of Special Scientific Interest,United Kingdom,Unknown,30.975314332612,,,01-01-1996,Unknown,146267.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814773,,,,,
NEW_0228,New Ferry,Site of Special Scientific Interest,United Kingdom,Unknown,70.0627390115949,,,01-01-2000,Unknown,170014.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814774,,,,,
NEW_0229,Calshot Marshes,Local Nature Reserve,United Kingdom,Unknown,48.9501436975878,,,01-01-1979,Unknown,93033.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814776,,,,,
NEW_0230,Southend on Sea Foreshore,Local Nature Reserve,United Kingdom,Unknown,1078.39768047893,,,01-01-1996,Unknown,193940.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814778,,,,,
NEW_0231,Caerlaverock,National Nature Reserve,United Kingdom,Unknown,7703.25533125136,,,01-01-1957,Unknown,1452.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814782,,,,,
NEW_0232,Clyde Sea Sill,Nature Conservation Marine Protected Area,United Kingdom,Unknown,71159.23244036871,,,01-01-2014,Unknown,555560461.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814784,,,,,
NEW_0233,Fetlar to Haroldswick,Nature Conservation Marine Protected Area,United Kingdom,Unknown,21036.033769644,,,01-01-2014,Unknown,555560463.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814786,,,,,
NEW_0234,Glannau Penmon - Biwmares,Site of Special Scientific Interest,United Kingdom,Unknown,157.807821786809,,,01-01-1957,Unknown,193722.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814788,,,,,
NEW_0235,Lamlash Bay Community Marine Conservation Area,Community Marine Conservation Area,United Kingdom,Unknown,925.751191373554,,,01-01-2008,Unknown,555559228.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814789,,,,,
NEW_0236,John o' Groats,Site of Special Scientific Interest,United Kingdom,Unknown,0.8138571417100201,,,01-01-1987,Unknown,135982.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814791,,,,,
NEW_0237,Loch Carron,Nature Conservation Marine Protected Area,United Kingdom,Unknown,2263.06690423082,,,01-01-2019,Unknown,555638752.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814795,,,,,
NEW_0238,Loch Sunart to the Sound of Jura,Nature Conservation Marine Protected Area,United Kingdom,Unknown,73656.5801824918,,,01-01-2014,Unknown,555560466.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814797,,,,,
NEW_0239,Loch Sunart,Nature Conservation Marine Protected Area,United Kingdom,Unknown,4800.17292731202,,,01-01-2014,Unknown,555560465.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814799,,,,,
NEW_0240,Longman and Castle Stuart Bays,Site of Special Scientific Interest,United Kingdom,Unknown,392.667083186392,,,01-01-1997,Unknown,135143.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814801,,,,,
NEW_0241,Mousa to Boddam,Nature Conservation Marine Protected Area,United Kingdom,Unknown,1294.84057905948,,,01-01-2014,Unknown,555560470.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814802,,,,,
NEW_0242,Rockall,Site of Special Scientific Interest,United Kingdom,Unknown,0.06482253195984,,,01-01-1975,Unknown,136144.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814804,,,,,
NEW_0243,Scare Rocks,Site of Special Scientific Interest,United Kingdom,Unknown,1.6308218969212502,,,01-01-1962,Unknown,135667.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814806,,,,,
NEW_0244,Small Isles,Nature Conservation Marine Protected Area,United Kingdom,Unknown,80082.1701169774,,,01-01-2014,Unknown,555560473.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814808,,,,,
NEW_0245,South Arran,Nature Conservation Marine Protected Area,United Kingdom,Unknown,27814.1917717981,,,01-01-2014,Unknown,555560474.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814809,,,,,
NEW_0246,Upper Loch Fyne and Loch Goil,Nature Conservation Marine Protected Area,United Kingdom,Unknown,8722.05307989894,,,01-01-2014,Unknown,555560475.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814811,,,,,
NEW_0247,Upper Solway Flats and Marshes,Site of Special Scientific Interest,United Kingdom,Unknown,15686.857554196398,,,01-01-1956,Unknown,135598.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814815,,,,,
NEW_0248,Wester Ross,Nature Conservation Marine Protected Area,United Kingdom,Unknown,59750.432917294,,,01-01-2014,Unknown,555560476.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814817,,,,,
NEW_0249,Wyre and Rousay Sounds,Nature Conservation Marine Protected Area,United Kingdom,Unknown,1611.1702165217,,,01-01-2014,Unknown,555560477.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814819,,,,,
NEW_0250,Marloes And Dale,Heritage Coast,United Kingdom,Unknown,8.803151572350409,,,01-01-1974,Unknown,4872.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814821,,,,,
NEW_0251,North Anglesey Coast,Heritage Coast,United Kingdom,Unknown,7.39426539258662,,,01-01-1973,Unknown,4864.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814823,,,,,
NEW_0252,South Pembrokeshire,Heritage Coast,United Kingdom,Unknown,11.3676663401966,,,01-01-1974,Unknown,4871.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814827,,,,,
NEW_0253,Traeth Lafan,Local Nature Reserve,United Kingdom,Unknown,2588.7924685970097,,,01-01-2006,Unknown,93238.0,WDPA_Aug2025_marine_missing.csv,Marine MPA,2025-08-06T15:27:18.814828,,,,,
